t,Va,Vb,Vc,Ia,Ib,Ic,Fault
0.0301,-132.9258577,319.8508498,-186.9249921,-4117.365681,9991.442644,-5874.076963,0
0.0302,-142.0506518,320.6722975,-178.6216457,-4403.055423,10018.37055,-5615.315128,0
0.0303,-151.0352591,321.1772804,-170.1420212,-4684.399883,10035.41153,-5351.011652,0
0.0304,-159.8708129,321.3653001,-161.4944872,-4961.121409,10042.54878,-5081.42737,0
0.0305,-168.5485934,321.236171,-152.6875776,-5232.94691,10039.77524,-4806.828331,0
0.0306,-177.0600369,320.7900206,-143.7299837,-5499.608127,10027.09366,-4527.485529,0
0.0307,-185.3967434,320.0272892,-134.6305458,-5760.841898,10004.51654,-4243.674643,0
0.0308,-193.5504858,318.9487295,-125.3982437,-6016.390415,9972.066176,-3955.67576,0
0.0309,-201.5132172,317.5554059,-116.0421887,-6266.001485,9929.774585,-3663.7731,0
0.031,-209.2770794,315.8486935,-106.5716141,-6509.428771,9877.683505,-3368.254735,0
0.0311,-216.8344103,313.8302765,-96.99586616,-6746.432039,9815.844345,-3069.412306,0
0.0312,-224.1777519,311.5021469,-87.32439503,-6976.777396,9744.318131,-2767.540735,0
0.0313,-231.2998571,308.8666024,-77.56674525,-7200.237519,9663.175452,-2462.937933,0
0.0314,-238.1936973,305.9262437,-67.73254647,-7416.591879,9572.496385,-2155.904506,0
0.0315,-244.852469,302.6839729,-57.83150384,-7625.626962,9472.37042,-1846.743458,0
0.0316,-251.2696009,299.1429894,-47.8733885,-7827.136474,9362.896369,-1535.759895,0
0.0317,-257.4387601,295.306788,-37.8680279,-8020.92155,9244.182269,-1223.260719,0
0.0318,-263.3538583,291.1791544,-27.82529614,-8206.790948,9116.345278,-909.5543299,0
0.0319,-269.009058,286.7641621,-17.75510417,-8384.561237,8979.511555,-594.9503177,0
0.032,-274.3987782,282.0661683,-7.667390055,-8554.056979,8833.816137,-279.7591585,0
0.0321,-279.5177,277.0898092,2.427890846,-8715.110902,8679.40281,35.70809206,0
0.0322,-284.3607716,271.8399959,12.52077571,-8867.564066,8516.42396,351.1401058,0
0.0323,-288.9232134,266.3219093,22.60130408,-9011.266018,8345.040428,666.2255895,0
0.0324,-293.2005229,260.5409952,32.65952769,-9146.07494,8165.421349,980.6535918,0
0.0325,-297.1884788,254.5029585,42.68552029,-9271.857794,7977.743984,1294.11381,0
0.0326,-300.8831456,248.2137582,52.66938743,-9388.490446,7782.193549,1606.296897,0
0.0327,-304.2808771,241.6796008,62.60127625,-9495.857795,7578.963029,1916.894766,0
0.0328,-307.3783201,234.9069349,72.47138516,-9593.853881,7368.252987,2225.600894,0
0.0329,-310.1724178,227.9024442,82.26997356,-9682.381995,7150.271369,2532.110625,0
0.033,-312.6604127,220.6730413,91.98737143,-9761.354769,6925.233297,2836.121472,0
0.0331,-314.8398496,213.2258607,101.6139889,-9830.694267,6693.360855,3137.333412,0
0.0332,-316.7085775,205.568252,111.1403256,-9890.33206,6454.882875,3435.449185,0
0.0333,-318.2647524,197.7077722,120.5569802,-9940.209292,6210.034704,3730.174588,0
0.0334,-319.5068383,189.6521787,129.8546596,-9980.27674,5959.057979,4021.218762,0
0.0335,-320.4336096,181.4094214,139.0241882,-10010.49486,5702.200383,4308.294481,0
0.0336,-321.0441515,172.9876349,148.0565166,-10030.83384,5439.715403,4591.118436,0
0.0337,-321.3378617,164.3951305,156.9427312,-10041.2736,5171.862082,4869.411514,0
0.0338,-321.3144502,155.6403879,165.6740622,-10041.80383,4898.904756,5142.899074,0
0.0339,-320.9739401,146.7320471,174.2418929,-10032.42402,4621.112804,5411.311217,0
0.034,-320.3166674,137.6788995,182.637768,-10013.14342,4338.760371,5674.383051,0
0.0341,-319.3432809,128.4898794,190.8534016,-9983.981062,4052.126105,5931.854957,0
0.0342,-318.0547412,119.1740553,198.8806859,-9944.965721,3761.49288,6183.472841,0
0.0343,-316.4523198,109.7406208,206.711699,-9896.135902,3467.147515,6428.988387,0
0.0344,-314.5375981,100.1988856,214.3387126,-9837.539795,3169.380495,6668.1593,0
0.0345,-312.3124659,90.55826613,221.7541998,-9769.235227,2868.485678,6900.749548,0
0.0346,-309.7791189,80.82827661,228.9508423,-9691.289605,2564.760013,7126.529592,0
0.0347,-306.9400574,71.01851935,235.921538,-9603.779854,2258.503239,7345.276615,0
0.0348,-303.798083,61.13867538,242.6594076,-9506.792335,1950.017595,7556.774739,0
0.0349,-300.3562966,51.19849492,249.1578017,-9400.422761,1639.60752,7760.815242,0
0.035,-296.6180949,41.20778773,255.4103071,-9284.776109,1327.579349,7957.19676,0
0.0351,-292.5871669,31.17641342,261.4107534,-9159.966506,1014.241018,8145.725488,0
0.0352,-288.2674906,21.11427176,267.1532189,-9026.117125,699.9017536,8326.215371,0
0.0353,-283.6633292,11.03129286,272.6320363,-8883.360058,384.8717706,8498.488288,0
0.0354,-278.7792263,0.937427408,277.8417989,-8731.836191,69.46196563,8662.374225,0
0.0355,-273.6200019,-9.157363173,282.7773651,-8571.695058,-246.0163899,8817.711448,0
0.0356,-268.1907477,-19.24311654,287.4338642,-8403.094701,-561.251957,8964.346658,0
0.0357,-262.4968215,-29.30987928,291.8067008,-8226.201505,-875.9336361,9102.135142,0
0.0358,-256.5438427,-39.3477167,295.8915594,-8041.190046,-1189.750875,9230.94092,0
0.0359,-250.3376861,-49.34672268,299.6844088,-7848.242905,-1502.393972,9350.636877,0
0.036,-243.8844764,-59.2970294,303.1815058,-7647.550498,-1813.554389,9461.104887,0
0.0361,-237.1905822,-69.18881711,306.3793993,-7439.310886,-2122.925046,9562.235932,0
0.0362,-230.2626095,-79.01232381,309.2749333,-7223.729574,-2430.200633,9653.930207,0
0.0363,-223.1073954,-88.75785489,311.8652503,-7001.019317,-2735.077905,9736.097221,0
0.0364,-215.7320012,-98.41579268,314.1477939,-6771.399901,-3037.255985,9808.655886,0
0.0365,-208.1437056,-107.976606,316.1203116,-6535.097934,-3336.43666,9871.534594,0
0.0366,-200.3499973,-117.4308594,317.7808567,-6292.346617,-3632.324675,9924.671292,0
0.0367,-192.3585678,-126.7692227,319.1277905,-6043.385517,-3924.628024,9968.013541,0
0.0368,-184.1773035,-135.9824801,320.1597836,-5788.460327,-4213.058239,10001.51857,0
0.0369,-175.8142785,-145.0615392,320.8758177,-5527.822629,-4497.330675,10025.1533,0
0.037,-167.277746,-153.9974401,321.2751862,-5261.72964,-4777.164788,10038.89443,0
0.0371,-158.5761306,-162.7813642,321.3574948,-4990.443962,-5052.284416,10042.72838,0
0.0372,-149.7180197,-171.4046426,321.1226623,-4714.233321,-5322.418049,10036.65137,0
0.0373,-140.7121552,-179.8587654,320.5709205,-4433.370304,-5587.299098,10020.6694,0
0.0374,-131.5674247,-188.1353893,319.702814,-4148.132088,-5846.666158,9994.798246,0
0.0375,-122.2928531,-196.2263462,318.5191994,-3858.80017,-6100.263264,9959.063433,0
0.0376,-112.8975932,-204.1236515,317.0212447,-3565.660084,-6347.840146,9913.50023,0
0.0377,-103.390917,-211.8195114,315.2104284,-3269.001125,-6589.152477,9858.153602,0
0.0378,-93.7822065,-219.3063309,313.0885374,-2969.11606,-6823.96211,9793.07817,0
0.0379,-84.08094425,-226.5767216,310.6576659,-2666.300838,-7052.037316,9718.338154,0
0.038,-74.29670425,-233.6235085,307.9202127,-2360.854303,-7273.153012,9634.007315,0
0.0381,-64.43914238,-240.4397371,304.8788795,-2053.077891,-7487.090985,9540.168876,0
0.0382,-54.51798685,-247.0186808,301.5366676,-1743.275343,-7693.640103,9436.915446,0
0.0383,-44.54302865,-253.3538468,297.8968754,-1431.752395,-7892.596527,9324.348922,0
0.0384,-34.52411186,-259.4389832,293.963095,-1118.816483,-8083.763911,9202.580394,0
0.0385,-24.47112393,-265.2680846,289.7392085,-804.7764374,-8266.953596,9071.730033,0
0.0386,-14.39398596,-270.8353984,285.2293844,-489.9421772,-8441.984796,8931.926973,0
0.0387,-4.302642862,-276.1354304,280.4380733,-174.6244061,-8608.684776,8783.309182,0
0.0388,5.792946427,-281.1629501,275.3700037,140.8656955,-8766.889023,8626.023328,0
0.0389,15.88281878,-285.9129959,270.0301771,456.2167768,-8916.44141,8460.224633,0
0.039,25.9570167,-290.38088,264.4238633,771.1176244,-9057.194345,8286.076721,0
0.0391,36.00559819,-294.5621934,258.5565952,1085.257469,-9189.008923,8103.751454,0
0.0392,46.0186465,-298.4528093,252.4341628,1398.326293,-9311.755059,7913.428766,0
0.0393,55.98627996,-302.0488884,246.0626085,1710.015135,-9425.311617,7715.296482,0
0.0394,65.89866173,-305.3468817,239.44822,2020.016396,-9529.56653,7509.550134,0
0.0395,75.74600947,-308.3435345,232.5975251,2328.024141,-9624.416911,7296.39277,0
0.0396,85.51860505,-311.0358895,225.5172845,2633.734405,-9709.769155,7076.03475,0
0.0397,95.20680409,-313.4212896,218.2144855,2936.845488,-9785.539029,6848.69354,0
0.0398,104.8010455,-315.4973807,210.6963352,3237.058257,-9851.651757,6614.5935,0
0.0399,114.291861,-317.262114,202.970253,3534.076437,-9908.042094,6373.965658,0
0.04,123.6698841,-318.7137479,195.0438638,3827.606907,-9954.654391,6127.047483,0
0.0401,132.9258601,-319.8508498,186.9249897,4117.359989,-9991.442645,5874.082656,0
0.0402,142.0506542,-320.6722975,178.6216433,4403.04973,-10018.37055,5615.320821,0
0.0403,151.0352615,-321.1772804,170.1420189,4684.394191,-10035.41154,5351.017345,0
0.0404,159.8708153,-321.3653001,161.4944848,4961.115717,-10042.54878,5081.433063,0
0.0405,168.5485958,-321.236171,152.6875752,5232.941218,-10039.77524,4806.834024,0
0.0406,177.0600393,-320.7900206,143.7299813,5499.602435,-10027.09366,4527.491222,0
0.0407,185.3967458,-320.0272892,134.6305434,5760.836205,-10004.51654,4243.680336,0
0.0408,193.5504882,-318.9487295,125.3982413,6016.384723,-9972.066176,3955.681453,0
0.0409,201.5132196,-317.5554059,116.0421863,6265.995793,-9929.774585,3663.778792,0
0.041,209.2770818,-315.8486935,106.5716117,6509.423079,-9877.683506,3368.260427,0
0.0411,216.8344127,-313.8302765,96.99586378,6746.426347,-9815.844345,3069.417999,0
0.0412,224.1777543,-311.5021469,87.32439264,6976.771704,-9744.318132,2767.546428,0
0.0413,231.2998595,-308.8666024,77.56674287,7200.231827,-9663.175452,2462.943626,0
0.0414,238.1936997,-305.9262437,67.73254409,7416.586187,-9572.496385,2155.910198,0
0.0415,244.8524714,-302.6839729,57.83150146,7625.62127,-9472.37042,1846.749151,0
0.0416,251.2696033,-299.1429894,47.87338612,7827.130782,-9362.896369,1535.765588,0
0.0417,257.4387625,-295.306788,37.86802552,8020.915858,-9244.18227,1223.266412,0
0.0418,263.3538606,-291.1791544,27.82529376,8206.785256,-9116.345279,909.5600227,0
0.0419,269.0090604,-286.7641621,17.75510179,8384.555545,-8979.511555,594.9560104,0
0.042,274.3987806,-282.0661683,7.667387673,8554.051287,-8833.816138,279.7648512,0
0.0421,279.5177024,-277.0898092,-2.427893228,8715.10521,-8679.402811,-35.70239934,0
0.0422,284.360774,-271.8399959,-12.52077809,8867.558374,-8516.423961,-351.1344131,0
0.0423,288.9232158,-266.3219093,-22.60130646,9011.260326,-8345.040429,-666.2198968,0
0.0424,293.2005252,-260.5409952,-32.65953007,9146.069248,-8165.421349,-980.6478991,0
0.0425,297.1884812,-254.5029585,-42.68552267,9271.852102,-7977.743985,-1294.108117,0
0.0426,300.883148,-248.2137582,-52.66938981,9388.484754,-7782.19355,-1606.291205,0
0.0427,304.2808795,-241.6796008,-62.60127863,9495.852103,-7578.96303,-1916.889073,0
0.0428,307.3783224,-234.9069349,-72.47138754,9593.848189,-7368.252988,-2225.595201,0
0.0429,310.1724201,-227.9024442,-82.26997594,9682.376303,-7150.27137,-2532.104933,0
0.043,312.6604151,-220.6730413,-91.98737381,9761.349077,-6925.233298,-2836.115779,0
0.0431,314.839852,-213.2258607,-101.6139912,9830.688575,-6693.360856,-3137.327719,0
0.0432,316.7085799,-205.568252,-111.1403279,9890.326368,-6454.882875,-3435.443493,0
0.0433,318.2647547,-197.7077722,-120.5569826,9940.2036,-6210.034705,-3730.168895,0
0.0434,319.5068407,-189.6521787,-129.854662,9980.271048,-5959.057979,-4021.213069,0
0.0435,320.4336119,-181.4094214,-139.0241905,10010.48917,-5702.200383,-4308.288788,0
0.0436,321.0441539,-172.9876349,-148.056519,10030.82815,-5439.715404,-4591.112743,0
0.0437,321.3378641,-164.3951305,-156.9427336,10041.2679,-5171.862082,-4869.405822,0
0.0438,321.3144525,-155.6403879,-165.6740646,10041.79814,-4898.904757,-5142.893382,0
0.0439,320.9739424,-146.7320471,-174.2418953,10032.41833,-4621.112804,-5411.305524,0
0.044,320.3166698,-137.6788995,-182.6377703,10013.13773,-4338.760371,-5674.377358,0
0.0441,319.3432833,-128.4898794,-190.8534039,9983.97537,-4052.126105,-5931.849264,0
0.0442,318.0547436,-119.1740553,-198.8806883,9944.960029,-3761.49288,-6183.467149,0
0.0443,316.4523222,-109.7406208,-206.7117014,9896.13021,-3467.147516,-6428.982694,0
0.0444,314.5376005,-100.1988856,-214.338715,9837.534103,-3169.380495,-6668.153608,0
0.0445,312.3124683,-90.55826613,-221.7542021,9769.229535,-2868.485679,-6900.743856,0
0.0446,309.7791213,-80.82827661,-228.9508447,9691.283914,-2564.760014,-7126.5239,0
0.0447,306.9400597,-71.01851935,-235.9215404,9603.774162,-2258.50324,-7345.270922,0
0.0448,303.7980854,-61.13867538,-242.65941,9506.786643,-1950.017596,-7556.769047,0
0.0449,300.356299,-51.19849492,-249.1578041,9400.41707,-1639.60752,-7760.809549,0
0.045,296.6180973,-41.20778773,-255.4103095,9284.770417,-1327.57935,-7957.191067,0
0.0451,292.5871692,-31.17641342,-261.4107558,9159.960814,-1014.241019,-8145.719795,0
0.0452,288.267493,-21.11427176,-267.1532212,9026.111433,-699.9017543,-8326.209679,0
0.0453,283.6633316,-11.03129286,-272.6320387,8883.354367,-384.8717713,-8498.482595,0
0.0454,278.7792286,-0.937427407,-277.8418012,8731.830499,-69.46196631,-8662.368533,0
0.0455,273.6200043,9.157363173,-282.7773675,8571.689367,246.0163892,-8817.705756,0
0.0456,268.1907501,19.24311654,-287.4338666,8403.089009,561.2519563,-8964.340965,0
0.0457,262.4968239,29.30987928,-291.8067032,8226.195814,875.9336354,-9102.129449,0
0.0458,256.5438451,39.3477167,-295.8915618,8041.184354,1189.750874,-9230.935228,0
0.0459,250.3376885,49.34672268,-299.6844112,7848.237213,1502.393972,-9350.631185,0
0.046,243.8844788,59.2970294,-303.1815082,7647.544807,1813.554388,-9461.099195,0
0.0461,237.1905846,69.18881711,-306.3794017,7439.305194,2122.925045,-9562.230239,0
0.0462,230.2626119,79.01232381,-309.2749357,7223.723883,2430.200632,-9653.924515,0
0.0463,223.1073978,88.75785489,-311.8652527,7001.013625,2735.077904,-9736.091529,0
0.0464,215.7320036,98.41579268,-314.1477963,6771.394209,3037.255984,-9808.650193,0
0.0465,208.143708,107.976606,-316.120314,6535.092242,3336.436659,-9871.528902,0
0.0466,200.3499997,117.4308594,-317.7808591,6292.340926,3632.324674,-9924.6656,0
0.0467,192.3585701,126.7692227,-319.1277929,6043.379825,3924.628024,-9968.007849,0
0.0468,184.1773059,135.9824801,-320.159786,5788.454636,4213.058239,-10001.51287,0
0.0469,175.8142809,145.0615392,-320.8758201,5527.816937,4497.330674,-10025.14761,0
0.047,167.2777484,153.9974401,-321.2751885,5261.723948,4777.164787,-10038.88874,0
0.0471,158.576133,162.7813642,-321.3574971,4990.43827,5052.284415,-10042.72269,0
0.0472,149.7180221,171.4046426,-321.1226647,4714.227629,5322.418048,-10036.64568,0
0.0473,140.7121575,179.8587654,-320.5709229,4433.364612,5587.299097,-10020.66371,0
0.0474,131.5674271,188.1353893,-319.7028164,4148.126397,5846.666157,-9994.792553,0
0.0475,122.2928555,196.2263462,-318.5192017,3858.794478,6100.263263,-9959.057741,0
0.0476,112.8975956,204.1236515,-317.0212471,3565.654393,6347.840145,-9913.494538,0
0.0477,103.3909194,211.8195114,-315.2104308,3268.995434,6589.152476,-9858.14791,0
0.0478,93.78220888,219.3063309,-313.0885398,2969.110369,6823.962109,-9793.072478,0
0.0479,84.08094663,226.5767216,-310.6576683,2666.295147,7052.037315,-9718.332462,0
0.048,74.29670663,233.6235085,-307.9202151,2360.848611,7273.153012,-9634.001623,0
0.0481,64.43914476,240.4397371,-304.8788819,2053.0722,7487.090984,-9540.163184,0
0.0482,54.51798923,247.0186808,-301.53667,1743.269651,7693.640102,-9436.909754,0
0.0483,44.54303103,253.3538468,-297.8968778,1431.746704,7892.596526,-9324.34323,0
0.0484,34.52411424,259.4389832,-293.9630974,1118.810792,8083.76391,-9202.574702,0
0.0485,24.47112631,265.2680846,-289.7392109,804.770746,8266.953595,-9071.724341,0
0.0486,14.39398834,270.8353984,-285.2293868,489.9364858,8441.984795,-8931.921281,0
0.0487,4.302645243,276.1354304,-280.4380757,174.6187146,8608.684775,-8783.30349,0
0.0488,-5.792944045,281.1629501,-275.370006,-140.8713869,8766.889023,-8626.017636,0
0.0489,-15.8828164,285.9129959,-270.0301795,-456.2224682,8916.441409,-8460.218941,0
0.049,-25.95701432,290.38088,-264.4238657,-771.1233158,9057.194345,-8286.071029,0
0.0491,-36.00559581,294.5621934,-258.5565975,-1085.263161,9189.008923,-8103.745762,0
0.0492,-46.01864412,298.4528093,-252.4341652,-1398.331985,9311.755058,-7913.423074,0
0.0493,-55.98627758,302.0488884,-246.0626109,-1710.020826,9425.311616,-7715.290789,0
0.0494,-65.89865935,305.3468817,-239.4482224,-2020.022087,9529.566529,-7509.544442,0
0.0495,-75.74600709,308.3435345,-232.5975275,-2328.029832,9624.41691,-7296.387078,0
0.0496,-85.51860267,311.0358895,-225.5172868,-2633.740096,9709.769154,-7076.029058,0
0.0497,-95.20680171,313.4212896,-218.2144879,-2936.85118,9785.539028,-6848.687848,0
0.0498,-104.8010431,315.4973807,-210.6963376,-3237.063948,9851.651756,-6614.587808,0
0.0499,-114.2918586,317.262114,-202.9702554,-3534.082128,9908.042094,-6373.959966,0
0.05,-123.6698817,318.7137479,-195.0438661,-3827.612598,9954.65439,-6127.041791,0
0.0501,-132.9258577,319.8508498,-186.9249921,-4117.36568,9991.442644,-5874.076964,0
0.0502,-142.0506518,320.6722975,-178.6216457,-4403.055422,10018.37055,-5615.315129,0
0.0503,-151.0352591,321.1772804,-170.1420212,-4684.399882,10035.41153,-5351.011653,0
0.0504,-159.8708129,321.3653001,-161.4944872,-4961.121408,10042.54878,-5081.427371,0
0.0505,-168.5485934,321.236171,-152.6875776,-5232.946909,10039.77524,-4806.828332,0
0.0506,-177.0600369,320.7900206,-143.7299837,-5499.608126,10027.09366,-4527.48553,0
0.0507,-185.3967434,320.0272892,-134.6305458,-5760.841897,10004.51654,-4243.674644,0
0.0508,-193.5504858,318.9487295,-125.3982437,-6016.390415,9972.066176,-3955.675761,0
0.0509,-201.5132172,317.5554059,-116.0421887,-6266.001484,9929.774585,-3663.7731,0
0.051,-209.2770794,315.8486935,-106.5716141,-6509.42877,9877.683505,-3368.254735,0
0.0511,-216.8344103,313.8302765,-96.99586616,-6746.432038,9815.844345,-3069.412307,0
0.0512,-224.1777519,311.5021469,-87.32439503,-6976.777395,9744.318131,-2767.540736,0
0.0513,-231.2998571,308.8666024,-77.56674525,-7200.237518,9663.175452,-2462.937934,0
0.0514,-238.1936973,305.9262437,-67.73254647,-7416.591878,9572.496385,-2155.904507,0
0.0515,-244.852469,302.6839729,-57.83150384,-7625.626961,9472.37042,-1846.743459,0
0.0516,-251.2696009,299.1429894,-47.8733885,-7827.136473,9362.896369,-1535.759896,0
0.0517,-257.4387601,295.306788,-37.8680279,-8020.921549,9244.182269,-1223.26072,0
0.0518,-263.3538583,291.1791544,-27.82529614,-8206.790947,9116.345278,-909.5543308,0
0.0519,-269.009058,286.7641621,-17.75510417,-8384.561236,8979.511555,-594.9503186,0
0.052,-274.3987782,282.0661683,-7.667390055,-8554.056978,8833.816137,-279.7591594,0
0.0521,-279.5177,277.0898092,2.427890846,-8715.110901,8679.40281,35.70809114,0
0.0522,-284.3607716,271.8399959,12.52077571,-8867.564065,8516.42396,351.1401049,0
0.0523,-288.9232134,266.3219093,22.60130408,-9011.266017,8345.040428,666.2255886,0
0.0524,-293.2005229,260.5409952,32.65952769,-9146.074939,8165.421349,980.6535908,0
0.0525,-297.1884788,254.5029585,42.68552029,-9271.857793,7977.743984,1294.113809,0
0.0526,-300.8831456,248.2137582,52.66938743,-9388.490445,7782.193549,1606.296896,0
0.0527,-304.2808771,241.6796008,62.60127625,-9495.857794,7578.963029,1916.894765,0
0.0528,-307.3783201,234.9069349,72.47138516,-9593.85388,7368.252987,2225.600893,0
0.0529,-310.1724178,227.9024442,82.26997356,-9682.381994,7150.271369,2532.110624,0
0.053,-312.6604127,220.6730413,91.98737143,-9761.354768,6925.233297,2836.121471,0
0.0531,-314.8398496,213.2258607,101.6139889,-9830.694266,6693.360855,3137.333411,0
0.0532,-316.7085775,205.568252,111.1403256,-9890.332059,6454.882875,3435.449184,0
0.0533,-318.2647524,197.7077722,120.5569802,-9940.209291,6210.034704,3730.174587,0
0.0534,-319.5068383,189.6521787,129.8546596,-9980.276739,5959.057979,4021.218761,0
0.0535,-320.4336096,181.4094214,139.0241882,-10010.49486,5702.200383,4308.29448,0
0.0536,-321.0441515,172.9876349,148.0565166,-10030.83384,5439.715403,4591.118435,0
0.0537,-321.3378617,164.3951305,156.9427312,-10041.27359,5171.862082,4869.411513,0
0.0538,-321.3144502,155.6403879,165.6740622,-10041.80383,4898.904756,5142.899073,0
0.0539,-320.9739401,146.7320471,174.241893,-10032.42402,4621.112804,5411.311216,0
0.054,-320.3166674,137.6788995,182.637768,-10013.14342,4338.760371,5674.38305,0
